"id","user_id","anecdote_id","value"
137680,1743,4525,-1
137681,1511,19934,1
137682,838,14977,1
137683,416,2277,1
137684,410,15910,1
137685,453,19095,-1
137686,112,7171,1
137687,949,134,-1
137688,346,17400,1
137689,433,11454,-1
137690,1566,4234,1
137691,1665,7294,-1
137692,1195,10885,-1
137693,617,18114,-1
137694,943,3041,-1
137695,348,8792,1
137696,955,12226,1
137697,63,17076,1
137698,1650,205,1
137699,1892,10279,-1
137700,1881,16527,-1
137701,1228,900,-1
137702,1160,14190,-1
137703,1866,9594,1
137704,1008,12876,1
137705,1043,6051,-1
137706,85,1212,-1
137707,1503,6748,1
137708,349,7196,-1
137709,99,8007,-1
137710,468,2798,1
137711,207,10971,1
137712,27,4716,1
137713,1711,12785,-1
137714,868,5191,1
137715,1485,9455,1
137716,432,5873,-1
137717,1962,17568,-1
137718,1551,18745,-1
137719,1185,11901,-1
137720,1939,11273,1
137721,643,14591,1
137722,130,10709,-1
137723,1926,15691,-1
137724,59,18934,-1
137725,95,11712,-1
137726,332,3416,1
137727,1378,6347,1
137728,1118,11548,-1
137729,574,13072,-1
137730,1193,11930,1
137731,378,14069,1
137732,1653,9241,-1
137733,1549,6089,-1
137734,1771,467,1
137735,19,2264,1
137736,1228,9829,-1
137737,209,19784,-1
137738,1057,9788,-1
137739,160,10010,1
137740,1160,17762,-1
137741,241,14033,-1
137742,990,7154,-1
137743,1603,11182,1
137744,1861,12416,1
137745,1225,4566,-1
137746,1229,9334,1
137747,1919,18961,1
137748,992,14383,-1
137749,820,15119,-1
137750,751,9605,1
137751,221,4376,1
137752,714,19252,-1
137753,1303,13018,-1
137754,166,1603,-1
137755,198,1562,-1
137756,1720,15702,-1
137757,1348,14379,-1
137758,804,13715,-1
137759,484,9293,-1
137760,1521,13678,-1
137761,208,11899,1
137762,1879,8166,1
137763,1361,19903,-1
137764,309,7534,-1
137765,1480,1579,1
137766,228,9240,1
137767,201,3247,-1
137768,433,13363,-1
137769,1757,8897,1
137770,125,10841,-1
137771,213,18029,-1
137772,1287,16903,1
137773,1944,13022,-1
137774,43,1154,-1
137775,1651,13659,-1
137776,1152,7058,1
137777,1065,10279,-1
137778,1273,8937,-1
137779,1902,17176,-1
137780,1196,7535,-1
137781,47,13861,1
137782,911,2887,1
137783,588,557,1
137784,1045,15559,1
137785,855,2766,1
137786,1439,1462,-1
137787,1301,13067,1
137788,1554,14725,-1
137789,1820,2821,-1
137790,214,4701,-1
137791,136,11685,1
137792,1043,16636,-1
137793,1931,18325,-1
137794,691,4222,-1
137795,560,5090,-1
137796,1459,16607,-1
137797,711,9842,1
137798,778,17840,-1
137799,1445,15766,-1
137800,147,4768,1
137801,905,19698,1
137802,87,11709,1
137803,1746,1439,-1
137804,603,7413,1
137805,707,16302,-1
137806,302,14865,-1
137807,181,14706,-1
137808,262,6509,-1
137809,974,5091,1
137810,1996,11375,-1
137811,590,16565,-1
137812,312,15515,1
137813,1601,7945,-1
137814,1401,3069,1
137815,1029,6336,-1
137816,1034,6797,1
137817,632,14515,1
137818,1423,3471,-1
137819,224,11735,1
137820,321,6317,-1
137821,811,19699,1
137822,1320,9388,1
137823,1858,12193,-1
137824,1923,10284,-1
137825,310,963,1
137826,599,18282,-1
137827,1348,16605,-1
137828,1338,14809,1
137829,1071,17251,-1
137830,954,1104,1
137831,575,10108,1
137832,400,14227,-1
137833,605,18791,-1
137834,1234,256,-1
137835,650,9861,-1
137836,1307,12118,-1
137837,597,19656,-1
137838,1826,6050,1
137839,479,1252,-1
137840,524,620,1
137841,1458,532,-1
137842,1756,8127,-1
137843,1417,18795,1
137844,253,1168,1
137845,302,17087,-1
137846,667,184,1
137847,840,2493,-1
137848,2000,8455,-1
137849,791,3552,-1
137850,581,6893,1
137851,1893,12171,-1
137852,1091,9791,1
137853,1539,7730,-1
137854,1429,12164,-1
137855,1954,11322,1
137856,1140,15658,-1
137857,1592,18638,1
137858,354,9585,-1
137859,915,19377,-1
137860,308,6889,-1
137861,1026,311,1
137862,1876,9538,-1
137863,1012,12183,1
137864,958,10498,-1
137865,1285,3101,1
137866,596,1872,1
137867,8,13525,-1
137868,1054,8475,1
137869,1076,3989,1
137870,1938,16992,1
137871,844,17895,1
137872,757,6903,-1
137873,1431,14963,-1
137874,1686,537,1
137875,450,5578,1
137876,1458,9140,1
137877,628,10284,1
137878,904,19206,-1
137879,277,13496,1
137880,876,2365,1
137881,67,11100,1
137882,622,18480,1
137883,1525,15354,-1
137884,1406,5278,-1
137885,571,18061,-1
137886,948,15190,1
137887,284,2907,1
137888,1008,19785,1
137889,303,11969,1
137890,1722,19526,1
137891,658,3623,1
137892,625,9153,-1
137893,131,14625,-1
137894,471,17400,-1
137895,997,16489,1
137896,1916,13823,1
137897,1806,17397,-1
137898,1102,13695,-1
137899,615,13425,1
137900,669,6398,1
137901,309,1751,1
137902,1610,1886,-1
137903,1714,4269,1
137904,79,855,-1
137905,1219,19104,-1
137906,1322,12026,1
137907,89,11833,1
137908,1021,13062,-1
137909,1873,12251,-1
137910,251,4016,1
137911,575,7662,1
137912,492,13680,-1
137913,1215,11561,-1
137914,45,16997,1
137915,396,386,-1
137916,1898,972,1
137917,578,18030,1
137918,1239,3189,-1
137919,1339,10380,-1
137920,292,7106,-1
137921,1706,7874,-1
137922,1297,8133,-1
137923,1270,4980,-1
137924,1622,10848,1
137925,1339,3902,1
137926,786,5748,1
137927,1580,1717,-1
137928,317,7165,1
137929,472,11360,1
137930,394,453,-1
137931,1934,18128,1
137932,1044,2827,1
137933,712,7806,1
137934,769,11561,1
137935,1518,13953,1
137936,575,13784,1
137937,1259,3564,-1
137938,194,4378,1
137939,450,785,-1
137940,1927,16859,1
137941,1987,2637,1
137942,1239,7917,1
137943,1608,1533,-1
137944,575,13507,1
137945,1980,7387,-1
137946,1728,6458,1
137947,916,12064,-1
137948,654,4262,1
137949,381,18804,-1
137950,219,18621,1
137951,1846,6055,-1
137952,221,15177,-1
137953,1939,14150,-1
137954,532,1680,1
137955,459,18234,1
137956,900,13234,1
137957,893,16545,-1
137958,971,17828,1
137959,248,6820,1
137960,1622,2458,-1
137961,117,17324,1
137962,361,1510,-1
137963,835,13519,-1
137964,277,1585,-1
137965,938,3591,-1
137966,130,15814,-1
137967,1940,10982,-1
137968,252,2924,1
137969,1466,1538,1
137970,330,8321,1
137971,1832,8194,-1
137972,1531,8828,1
137973,1684,14843,-1
137974,1169,17762,-1
137975,443,3443,-1
137976,1480,1919,-1
137977,1760,6659,-1
137978,314,540,-1
137979,1398,345,1
137980,1568,5288,1
137981,684,2871,-1
137982,385,16919,1
137983,1315,13268,-1
137984,607,17172,-1
137985,1917,11404,-1
137986,1418,8133,-1
137987,165,5342,1
137988,1147,2128,-1
137989,906,12463,1
137990,1644,14036,-1
137991,1928,7047,-1
137992,41,19459,1
137993,1130,16303,1
137994,443,16297,-1
137995,1162,7352,1
137996,61,10653,1
137997,409,1354,-1
137998,1966,4911,-1
137999,1013,6927,1
138000,138,4200,1
138001,171,6692,-1
138002,1544,14824,-1
138003,1559,3662,1
138004,1365,16580,1
138005,1580,12881,1
138006,1559,3303,-1
138007,1100,19933,1
138008,829,17002,1
138009,1218,7406,1
138010,456,18012,1
138011,287,16504,-1
138012,717,11401,1
138013,783,12293,-1
138014,1467,8341,-1
138015,1211,15133,-1
138016,1202,5612,1
138017,675,3052,1
138018,1945,1244,-1
138019,903,5605,-1
138020,367,5722,-1
138021,1986,1442,-1
138022,168,10480,-1
138023,184,19448,-1
138024,777,18936,1
138025,603,4484,-1
138026,1601,19030,1
138027,1820,11761,1
138028,1507,12056,-1
138029,1939,19634,1
138030,242,16624,-1
138031,1324,8447,-1
138032,548,7540,-1
138033,1720,15083,1
138034,1681,15808,1
138035,257,13803,1
138036,1197,17268,-1
138037,1821,12189,1
138038,1931,14822,-1
138039,1565,18339,-1
138040,26,798,-1
138041,1055,9354,1
138042,592,8809,1
138043,190,6524,1
138044,1942,5410,-1
138045,1378,12726,-1
138046,52,1720,-1
138047,256,14808,1
138048,1115,2689,-1
138049,897,2895,1
138050,1951,598,1
138051,1238,1412,1
138052,333,970,-1
138053,1488,6009,-1
138054,580,8088,1
138055,52,4031,-1
138056,262,10704,-1
138057,742,6654,-1
138058,4,13863,1
138059,1998,18845,1
138060,1592,11882,-1
138061,26,1566,1
138062,248,8765,1
138063,1901,18022,-1
138064,388,10328,-1
138065,1897,7061,1
138066,1372,12068,1
138067,926,2095,1
138068,826,2938,-1
138069,1939,6658,1
138070,1507,2627,-1
138071,1024,2299,-1
138072,720,3838,-1
138073,371,1528,-1
138074,932,7043,1
138075,1292,4699,-1
138076,548,10425,1
138077,257,12045,-1
138078,1671,8149,1
138079,706,4490,1
138080,3,8542,-1
138081,294,4783,1
138082,1131,14467,1
138083,1247,5097,1
138084,1035,11787,1
138085,1354,6079,-1
138086,74,12056,1
138087,914,13128,-1
138088,1564,16146,-1
138089,88,13782,-1
138090,301,1865,1
138091,1156,15427,1
138092,557,2045,-1
138093,1298,19555,-1
138094,155,487,1
138095,1799,17252,1
138096,1142,10098,1
138097,853,7945,1
138098,103,19472,-1
138099,1895,3396,1
138100,79,5021,1
138101,823,8665,1
138102,148,10472,1
138103,574,4199,1
138104,521,18152,1
138105,1989,3588,1
138106,1370,6511,-1
138107,407,54,1
138108,841,6378,-1
138109,1024,7186,1
138110,2,11743,1
138111,1305,11258,-1
138112,1146,16421,-1
138113,1138,18046,-1
138114,1263,16178,-1
138115,857,1557,1
138116,1969,768,-1
138117,1229,2031,-1
138118,1250,8955,-1
138119,1731,9786,-1
138120,132,13594,1
138121,1333,13040,-1
138122,866,11831,1
138123,929,9215,-1
138124,1450,1580,1
138125,1541,16995,-1
138126,1524,19444,1
138127,654,16537,1
138128,1303,8261,-1
138129,1511,15340,1
138130,1747,2888,-1
138131,543,14061,1
138132,1319,6721,-1
138133,1152,15028,1
138134,574,13367,-1
138135,799,8646,1
138136,230,24,1
138137,1258,8770,1
138138,1101,14288,-1
138139,155,19736,1
138140,325,13018,1
138141,262,19925,-1
138142,248,1562,-1
138143,1713,6658,-1
138144,385,6276,-1
138145,1259,6832,-1
138146,873,19390,1
138147,434,12462,-1
138148,329,18294,1
138149,588,7901,-1
138150,302,12459,-1
138151,1704,6326,-1
138152,235,6501,1
138153,110,1289,-1
138154,1606,9468,-1
138155,1368,9449,-1
138156,738,6810,1
138157,1318,7409,-1
138158,1553,8068,1
138159,1482,16296,-1
138160,1053,18292,-1
138161,907,7674,1
138162,1813,14634,-1
138163,1090,13944,1
138164,1171,12957,1
138165,1013,1415,-1
138166,1666,16098,-1
138167,906,4873,1
138168,1307,6661,-1
138169,1064,9873,1
138170,1608,11761,-1
138171,591,9123,1
138172,388,7970,-1
138173,1505,1018,1
138174,1075,19958,1
138175,13,2148,-1
138176,1735,4213,1
138177,1048,13018,-1
138178,1731,12963,1
138179,739,7804,1
138180,1743,16354,-1
138181,233,16867,1
138182,73,2885,1
138183,1716,3728,1
138184,325,13656,-1
138185,1211,11039,-1
138186,223,17516,-1
138187,828,15330,1
138188,1697,3229,-1
138189,94,7657,-1
138190,1343,15900,-1
138191,904,19362,1
138192,814,19046,1
138193,474,6120,-1
138194,200,14558,-1
138195,1743,14680,1
138196,192,5164,1
138197,966,11305,1
138198,648,2493,-1
138199,991,15045,1
138200,419,17917,1
138201,1539,3097,-1
138202,1327,8516,1
138203,1634,11051,-1
138204,1910,16543,1
138205,1610,9646,-1
138206,625,9344,-1
138207,1965,19080,1
138208,103,3230,1
138209,501,1973,-1
138210,429,5545,-1
138211,953,18230,-1
138212,1929,16150,-1
138213,74,1558,1
138214,1893,14584,-1
138215,326,3453,-1
138216,562,13103,-1
138217,782,9737,-1
138218,157,1614,1
138219,274,10328,-1
138220,1962,9317,-1
138221,848,17181,-1
138222,171,3389,1
138223,1485,1403,1
138224,1192,4604,1
138225,444,19612,-1
138226,1047,18647,1
138227,210,12368,1
138228,1368,1932,-1
138229,121,11219,-1
138230,1504,2779,-1
138231,1323,2662,-1
138232,1501,8936,1
138233,1674,2939,1
138234,103,18933,1
138235,258,4301,-1
138236,277,18716,-1
138237,1444,7982,1
138238,741,13893,1
138239,1175,15031,1
138240,170,19942,1
138241,275,4387,-1
138242,504,3627,-1
138243,761,9933,-1
138244,1000,19234,1
138245,288,16389,1
138246,539,9323,-1
138247,25,6621,1
138248,1899,936,-1
138249,898,15940,-1
138250,406,13756,-1
138251,1383,18008,1
138252,1322,17123,1
138253,120,19912,1
138254,863,12041,-1
138255,1304,9434,-1
138256,1909,2760,-1
138257,689,2088,1
138258,370,19222,1
138259,1108,4074,1
138260,425,297,-1
138261,1870,6659,1
138262,1540,840,-1
138263,1500,7275,-1
138264,1762,8339,1
138265,1593,9647,-1
138266,1,15849,-1
138267,1533,1452,-1
138268,1899,3671,1
138269,593,6042,-1
138270,596,19185,-1
138271,496,6349,1
138272,549,8068,1
138273,835,13707,-1
138274,1269,1756,-1
138275,1250,12633,1
138276,1340,1939,-1
138277,1681,1257,-1
138278,288,4607,-1
138279,1786,4003,-1
138280,1815,489,-1
138281,166,10322,1
138282,1727,12252,-1
138283,32,7794,-1
138284,485,4246,1
138285,481,19535,1
138286,1794,17425,-1
138287,1822,10110,1
138288,417,420,-1
138289,109,6621,1
138290,1254,3753,-1
138291,1812,17586,-1
138292,1391,11410,1
138293,262,4318,-1
138294,1494,10318,-1
138295,610,9579,1
138296,814,13153,-1
138297,652,18773,-1
138298,271,17206,-1
138299,502,6830,1
138300,1863,4269,1
138301,399,16853,-1
138302,475,11194,-1
138303,1811,15201,1
138304,1373,15646,1
138305,340,14087,-1
138306,198,4798,1
138307,458,8084,-1
138308,1540,633,-1
138309,1077,11819,1
138310,1900,5627,1
138311,363,12713,-1
138312,1958,13497,1
138313,656,659,1
138314,1017,19511,1
138315,1596,5265,1
138316,1133,9614,-1
138317,422,4689,-1
138318,1695,13587,1
138319,749,12876,-1
138320,368,16682,1
138321,453,14435,-1
138322,1361,13031,1
138323,1789,16980,1
138324,242,9238,1
138325,9,11218,-1
138326,1605,10311,-1
138327,1856,7970,-1
138328,369,3056,1
138329,1536,2818,-1
138330,1017,8678,1
138331,1028,1659,1
138332,1721,8988,1
138333,1244,2950,1
138334,421,7202,-1
138335,1294,4014,-1
138336,1673,7985,1
138337,1687,1185,-1
138338,611,1052,-1
138339,1774,658,-1
138340,771,13683,1
138341,1850,10500,-1
138342,1193,11023,-1
138343,1192,16563,-1
138344,1663,1078,1
138345,1788,17225,-1
138346,370,3447,1
138347,818,14122,-1
138348,1628,7791,-1
138349,1227,17236,-1
138350,63,12957,-1
138351,1527,8182,1
138352,264,11638,-1
138353,1807,15580,1
138354,834,17195,-1
138355,1497,10745,1
138356,1296,3621,-1
138357,741,3097,-1
138358,464,2886,1
138359,488,4431,-1
138360,1181,3850,-1
138361,1953,15344,-1
138362,1182,7315,1
138363,1429,8928,1
138364,1542,5644,1
138365,214,7742,-1
138366,653,16108,1
138367,1921,17564,-1
138368,30,7004,1
138369,1811,11712,1
138370,1074,15751,-1
138371,65,4072,-1
138372,1731,4900,-1
138373,1321,6997,-1
138374,1709,13836,1
138375,156,6575,1
138376,1735,3271,-1
138377,1465,4674,-1
138378,1998,11996,1
138379,1801,3900,1
138380,1663,5575,1
138381,853,5225,1
138382,1675,14361,-1
138383,799,9138,-1
138384,1490,13791,-1
138385,1362,15593,1
138386,525,15838,-1
138387,199,8725,-1
138388,1157,1258,-1
138389,1668,14238,-1
138390,92,6118,1
138391,1052,7115,-1
138392,1515,15676,-1
138393,159,7736,1
138394,1941,15938,-1
138395,1829,5265,1
138396,1870,13672,-1
138397,1098,13450,-1
138398,910,5630,1
138399,1804,16123,1
138400,1559,19429,1
138401,1974,6956,1
138402,362,7801,-1
138403,612,2189,-1
138404,1931,12423,1
138405,1345,8071,-1
138406,1849,7727,1
138407,867,8724,1
138408,685,6398,-1
138409,173,14198,1
138410,944,11622,-1
138411,510,17107,-1
138412,1008,16118,1
138413,154,15237,1
138414,1989,1426,-1
138415,543,4190,-1
138416,1182,11458,-1
138417,1730,14928,-1
138418,257,12413,-1
138419,141,9250,-1
138420,642,6870,-1
138421,1711,13238,1
138422,1814,4551,-1
138423,1592,17115,1
138424,1425,9676,1
138425,283,11726,1
138426,749,3898,1
138427,1838,4899,1
138428,1425,3653,1
138429,242,17012,1
138430,1104,16186,1
138431,1959,13186,1
138432,1415,11452,-1
138433,652,8570,1
138434,1123,872,-1
138435,1402,17414,-1
138436,994,2204,-1
138437,69,19919,1
138438,719,1966,-1
138439,758,4885,-1
138440,884,8382,1
138441,216,13186,1
138442,59,15443,-1
138443,889,16575,1
138444,602,15340,1
138445,994,2128,-1
138446,1280,4105,-1
138447,1895,12455,-1
138448,466,19958,1
138449,171,43,1
138450,1087,9122,1
138451,20,6063,-1
138452,1083,5641,-1
138453,6,17242,1
138454,66,3855,-1
138455,487,19757,1
138456,331,7217,-1
138457,1225,12521,1
138458,950,13045,-1
138459,856,2181,-1
138460,1638,11890,1
138461,833,16201,-1
138462,1039,1524,1
138463,573,7043,-1
138464,833,16239,-1
138465,908,9400,1
138466,977,6854,1
138467,1630,1065,1
138468,1578,1728,1
138469,547,5536,-1
138470,379,6781,-1
138471,1486,2989,-1
138472,1985,10183,1
138473,991,2062,1
138474,295,12451,1
138475,877,7223,-1
138476,553,7082,-1
138477,1047,18092,-1
138478,1153,5109,-1
138479,842,3210,1
138480,635,418,-1
138481,573,12418,1
138482,972,17314,-1
138483,1200,19692,1
138484,369,19294,1
138485,1156,12169,-1
138486,810,1142,1
138487,1261,19877,-1
138488,16,16040,1
138489,206,9115,-1
138490,1392,5916,1
138491,710,6063,1
138492,1007,8996,1
138493,1580,17274,-1
138494,1776,17382,1
138495,120,1256,1
138496,300,17594,-1
138497,28,770,1
138498,1596,19186,1
138499,492,17259,-1
138500,1957,8698,1
138501,1342,9928,1
138502,1463,906,1
138503,1938,17623,-1
138504,1771,19234,1
138505,1297,8347,1
138506,608,3166,-1
138507,292,14654,-1
138508,131,18249,1
138509,870,17161,1
138510,30,16173,-1
138511,936,7595,1
138512,1454,15358,-1
138513,1816,16138,1
138514,70,2776,-1
138515,1037,7450,1
138516,1595,14012,1
138517,1285,9286,1
138518,1976,14024,-1
138519,1066,13402,1
138520,1711,5745,-1
138521,534,15774,1
138522,473,4889,-1
138523,992,1273,1
138524,1272,7213,1
138525,1882,14366,-1
138526,1712,15247,1
138527,48,13552,1
138528,1920,18714,-1
138529,168,19775,-1
138530,1813,8321,1
138531,1522,8763,-1
138532,569,15003,-1
138533,406,2697,-1
138534,765,14145,-1
138535,847,9715,1
138536,1219,19784,1
138537,665,19309,-1
138538,1026,15719,1
138539,18,19784,1
138540,1142,9576,-1
138541,1053,15991,1
138542,1269,7210,-1
138543,110,8885,-1
138544,1676,11412,-1
138545,1654,15753,1
138546,259,14229,-1
138547,872,11928,-1
138548,961,7147,1
138549,1638,11357,-1
138550,1981,4368,1
138551,657,13240,-1
138552,460,6939,1
138553,1246,5666,-1
138554,146,13129,1
138555,1087,18555,1
138556,1651,19200,1
138557,1375,9702,1
138558,126,9923,-1
138559,1757,18717,-1
138560,118,7240,1
138561,1047,17353,-1
138562,222,9694,-1
138563,1317,8957,-1
138564,26,6664,-1
138565,1452,977,1
138566,1872,7593,1
138567,996,2457,1
138568,1948,18590,-1
138569,1017,4727,-1
138570,851,16242,1
138571,723,8567,1
138572,1143,923,-1
138573,1933,3253,-1
138574,552,16393,1
138575,837,10805,1
138576,1642,17534,-1
138577,1992,15604,1
138578,1286,16234,1
138579,1673,1817,1
138580,1850,10648,1
138581,481,8742,-1
138582,1618,16175,1
138583,1234,17425,1
138584,1820,6496,1
138585,55,1097,-1
138586,695,17618,1
138587,51,14905,-1
138588,695,18815,-1
138589,827,11530,1
138590,12,11879,-1
138591,802,16116,1
138592,493,19689,1
138593,1562,9206,-1
138594,175,5500,1
138595,1016,2812,-1
138596,178,5742,-1
138597,189,9391,1
138598,249,4978,1
138599,1140,11660,1
138600,122,15855,-1
138601,1345,13861,-1
138602,1537,16249,-1
138603,794,14424,-1
138604,705,3347,-1
138605,1878,4708,1
138606,1026,4747,1
138607,1822,18189,1
138608,1474,7670,1
138609,1143,12672,1
138610,481,7474,-1
138611,654,10084,1
138612,1221,154,-1
138613,283,16585,1
138614,1637,19735,-1
138615,523,12259,1
138616,934,7566,1
138617,257,2840,-1
138618,573,7996,-1
138619,973,10476,1
138620,655,5521,-1
138621,271,13791,1
138622,1400,18565,-1
138623,1520,9193,-1
138624,1651,4136,1
138625,1432,12798,-1
138626,1263,1578,-1
138627,1812,10766,1
138628,558,3586,1
138629,250,11458,-1
138630,513,5397,1
138631,596,1890,1
138632,979,10651,-1
138633,585,16113,1
138634,941,4369,-1
138635,1229,547,1
138636,133,13314,-1
138637,1249,15717,1
138638,509,11245,1
138639,212,9522,-1
138640,496,12833,-1
138641,1268,625,1
138642,262,3380,1
138643,1005,16585,-1
138644,595,14891,1
138645,1475,13303,-1
138646,1697,353,-1
138647,1016,8349,1
138648,657,3516,-1
138649,1895,16775,-1
138650,1961,2691,1
138651,1048,9602,-1
138652,1495,3953,1
138653,360,10433,1
138654,1492,18522,1
138655,1473,11869,-1
138656,1264,8854,1
138657,500,12177,-1
138658,1879,12890,1
138659,935,14821,-1
138660,1443,17093,-1
138661,1555,11308,-1
138662,1956,1854,-1
138663,457,19356,1
138664,1292,13382,1
138665,42,2239,-1
138666,650,13793,-1
138667,247,6486,-1
138668,851,10528,1
138669,1837,13955,-1
138670,807,2611,1
138671,1706,3331,-1
138672,1375,11208,-1
138673,472,10497,-1
138674,985,1893,-1
138675,1438,16441,1
138676,1303,2031,-1
138677,1863,1183,-1
138678,126,10693,-1
138679,1399,7956,-1
138680,26,3245,-1
138681,804,1540,1
138682,1149,18249,1
138683,1177,3664,-1
138684,1417,4727,1
138685,853,11907,1
138686,776,702,-1
138687,1658,13468,1
138688,1868,4487,-1
138689,1411,11859,1
138690,746,18443,1
138691,424,14687,-1
138692,1351,17869,-1
138693,33,16721,-1
138694,1839,11054,1
138695,327,5294,-1
138696,1567,16371,1
138697,725,6821,1
138698,1461,106,-1
138699,1570,7626,-1
138700,1465,8497,-1
138701,1503,5760,1
138702,1046,113,-1
138703,1211,14820,1
138704,219,7665,-1
138705,1824,201,-1
138706,1879,12535,1
138707,1909,5295,-1
138708,1712,8679,-1
138709,1325,18493,-1
138710,895,13607,-1
138711,1178,9029,-1
138712,284,1812,1
138713,172,4268,-1
138714,1331,5705,-1
138715,1470,14948,-1
138716,1837,11723,-1
138717,868,6951,-1
138718,591,8084,-1
138719,752,14397,1
138720,839,8428,1
138721,428,85,-1
138722,1104,14536,1
138723,23,18207,-1
138724,447,14923,1
138725,1880,8301,1
138726,769,14820,1
138727,1974,7562,-1
138728,1548,11376,1
138729,1591,3921,1
138730,1604,17564,1
138731,931,6157,-1
138732,1860,10945,1
138733,135,8511,1
138734,873,17403,1
138735,125,14830,-1
138736,680,16447,-1
138737,1534,6063,-1
138738,640,3086,-1
138739,933,4565,-1
138740,511,127,-1
138741,1190,5795,1
138742,1521,13535,1
138743,514,14676,1
138744,42,2012,-1
138745,1496,2645,-1
138746,1333,14760,-1
138747,904,14550,1
138748,1771,7112,-1
138749,1939,19376,1
138750,795,9946,-1
138751,1717,1597,-1
138752,1471,546,-1
138753,480,18064,1
138754,1737,7216,-1
138755,384,7212,-1
138756,1827,7599,-1
138757,1509,10067,1
138758,1425,369,-1
138759,1792,13766,1
138760,145,13037,-1
138761,487,11068,-1
138762,811,9497,1
138763,1159,592,-1
138764,1726,16261,1
138765,1423,19089,1
138766,1463,17,1
138767,1776,12179,1
138768,1336,8739,1
138769,1315,19849,-1
138770,28,4540,1
138771,1722,11068,1
138772,1246,3835,-1
138773,357,11336,-1
138774,1310,11748,-1
138775,1857,3393,-1
138776,969,6481,-1
138777,1413,2090,-1
138778,438,5445,-1
138779,1203,10836,1
138780,889,23,-1
138781,1159,19099,1
138782,1504,4952,-1
138783,1148,8298,1
138784,1577,11973,1
138785,1743,18217,-1
138786,1184,11024,-1
138787,343,18193,-1
138788,298,1349,1
138789,1971,16801,-1
138790,1092,1173,-1
138791,1133,14499,1
138792,1563,11723,-1
138793,879,13620,1
138794,1476,5142,1
138795,1175,14928,1
138796,603,8730,-1
138797,392,3285,1
138798,871,19066,-1
138799,184,1615,1
138800,595,6873,-1
138801,214,4200,-1
138802,728,11382,1
138803,160,16006,-1
138804,51,16251,1
138805,390,5612,-1
138806,769,15983,1
138807,306,10459,1
138808,671,17075,1
138809,370,8698,-1
138810,709,860,1
138811,1761,7525,-1
138812,204,18402,-1
138813,350,9557,-1
138814,1105,5408,1
138815,1802,5008,1
138816,967,7968,1
138817,1958,19605,1
138818,1590,53,-1
138819,937,10986,-1
138820,1506,13706,1
138821,515,884,1
138822,1691,15913,1
138823,1895,16471,-1
138824,1535,7849,1
138825,1338,9031,-1
138826,1461,15592,-1
138827,1273,12043,-1
138828,91,16297,1
138829,1788,16811,-1
138830,548,11625,1
138831,722,7581,1
138832,1902,4832,-1
138833,1970,13556,1
138834,1557,16793,1
138835,499,11039,-1
138836,1537,12879,-1
138837,1454,8299,-1
138838,1598,5396,1
138839,1847,14557,1
138840,830,7576,1
138841,169,4353,1
138842,597,3964,1
138843,1111,7455,-1
138844,875,9980,1
138845,28,12534,1
138846,894,3069,1
138847,1621,19148,1
138848,834,9865,1
138849,1753,1291,-1
138850,288,2817,1
138851,148,5271,-1
138852,526,3204,-1
138853,1982,18262,-1
138854,898,8633,-1
138855,280,12144,-1
138856,780,3651,1
138857,929,12343,1
138858,47,2413,-1
138859,717,12434,-1
138860,806,11504,-1
138861,106,14796,-1
138862,1406,6982,1
138863,1012,18521,1
138864,1237,10445,1
138865,1071,2950,-1
138866,505,7396,1
138867,493,10166,-1
138868,668,12215,1
138869,222,16948,1
138870,1001,13037,-1
138871,1114,2687,1
138872,612,11573,1
138873,1424,18958,-1
138874,1691,16063,1
138875,212,7896,1
138876,1785,10739,1
138877,403,15093,-1
138878,893,1709,1
138879,1086,17086,1
138880,379,9797,1
138881,1604,19547,1
138882,1262,9448,-1
138883,927,7891,1
138884,129,10864,-1
138885,1768,5656,-1
138886,1957,1939,1
138887,72,12094,1
138888,1737,7578,1
138889,1513,17928,-1
138890,891,19075,1
138891,1575,4601,-1
138892,1905,13539,-1
138893,82,7344,-1
138894,43,12063,-1
138895,417,7643,1
138896,1191,2204,1
138897,250,16384,-1
138898,1388,19256,1
138899,1753,10123,1
138900,668,15266,-1
138901,366,5322,-1
138902,865,18768,1
138903,1673,26,1
138904,65,13863,1
138905,1077,15694,1
138906,22,18151,1
138907,909,2224,-1
138908,405,16693,-1
138909,728,12492,-1
138910,763,2587,-1
138911,1743,8943,-1
138912,1551,17718,1
138913,911,9742,1
138914,1177,6550,1
138915,428,17027,1
138916,1631,14497,1
138917,111,1379,1
138918,1709,18792,-1
138919,1607,275,-1
138920,1774,16512,-1
138921,935,9378,1
138922,966,8292,1
138923,1369,9571,1
138924,1677,19552,1
138925,1294,14318,1
138926,1135,334,-1
138927,250,13078,-1
138928,366,4287,-1
138929,520,19980,1
138930,27,15961,-1
138931,747,2940,-1
138932,1624,15177,-1
138933,507,12701,1
138934,1464,19473,-1
138935,1219,7661,1
138936,1455,18346,1
138937,479,3256,1
138938,771,24,1
138939,720,18340,-1
138940,10,5419,1
138941,17,15496,1
138942,1348,9772,1
138943,1496,6611,-1
138944,1051,9969,1
138945,127,12755,1
138946,792,2839,-1
138947,94,8595,-1
138948,1776,3805,1
138949,301,3991,-1
138950,795,17153,-1
138951,542,13287,1
138952,1756,8182,1
138953,1864,13069,-1
138954,893,10475,1
